id,incipit,cantus_id,mode,finalis,differentia,siglum,position,folio,sequence,marginalia,cao_concordances,feast_id,genre_id,office_id,source_id,melody_id,drupal_path,full_text,full_text_manuscript,volpiano,notes
chant_301202,Medicinam carnalem corpori meo numquam,003733,7,,A1,D-KNd 1161,,095v,1.0,,,feast_0031,genre_a,office_p,source_067,,http://cantus.uwaterloo.ca/chant/603518/,Medicinam carnalem corpori meo numquam exhibui sed habeo dominum Jesum Christum qui solo sermone restaurat universa,Medicinam carnalem corpori meo numquam exhibui sed habeo dominum ihesum xpistum qui solo sermone restaurat universa | euouae,1---g--jk--l--l---l7--lm--l---l--l--l---l--l---lK--lm---l--kl--kj--g---k---kl--kj--g---h--g--g7---f--h---kkl--k---k---lm--l---k--k--kj-klk---h--g--jk---lk--h--g--g---4---l--l--m--l--k7--jh---3,
chant_303066,Memor sit dominus sacrificii nostri,203078,4,,1,NL-Uu 406,2.1,137v,1.0,,,feast_0291,genre_a,office_m,source_573,,http://cantus.uwaterloo.ca/chant/495686/,Memor sit dominus sacrificii nostri et holocaustum nostrum pinguae fiat,Memor sit dominus sacrificii nostri et holocaustum nostrum pingue fiat | ~Exaudiat,1---fe--d---f---gh--gf--e---gh--gf--e--e--e---fggh-j--h---hgf---gh--gf--e-e--c---fede--fdc---gf--ghg--fe---df--f---4---h--g--h--k--g--e---3,
chant_304158,Michael Gabriel Raphael summi nuntii,003756,4,,*,D-KA Aug. LX,M,148r,1.0,,,feast_1150,genre_a,office_v2,source_414,,http://cantus.uwaterloo.ca/chant/618043/,Michael Gabriel Raphael summi nuntii et omnes sancti angeli dei intercedite pro nobis in conspectu domini,Michahel gabriel raphahel summi nuntii et omnes sancti angeli dei intercedite pro nobis in conspectu domini,1---fe--de--f---d--dc--de---fe--de--e---fE--dc---dfe--de--e---e---g--gh---hG--g---g--f--f---fe--e---e--eD--f7--dc--d---e---e--e---d---d--d--de---fe--de--e7---3,
chant_305365,Mirabantur omnes qui audiebant dicentes,003762,1,,1,F-Pn lat. 12044,2.5,053r,4.0,,,feast_0287,genre_a,office_m,source_014,,http://cantus.uwaterloo.ca/chant/399530/,Mirabantur omnes qui audiebant dicentes nonne hic est qui ad hoc venit ut expugnaret nomen ejus et in eo glorificabant Jesum,Mirabantur omnes qui audiebant dicentes nonne hic est qui ad hoc venit ut expugnaret nomen eius et in eo glorificabant hiesum | ~Dominus regnavit | Seuouae,1---d--dc--f--g---fgh--h---f---h--g--fe--g---fe--d--d---d--f---fe---c---d7---f---gf---d--d---d---d--d--d--d---c--df---ffg--f---f---gh---hgfg--gd---cd--f--fe--cd--f---gf--d---4---f--gh--h--h--h--h7---3---h--h--g--f--gh--g---3,
chant_308043,Misit dominus angelum suum et,003783,7,,C2,CH-E 611,2.3,190r,9.0,,,feast_1332,genre_a,office_m,source_564,,http://cantus.uwaterloo.ca/chant/231884/,Misit dominus angelum suum et liberavit me de manu Herodis alleluia,Misit dominus angelum suum et liberavit me de manu herodis alleluia | ~Te decet,1---j--k---l--m--l---lm--k--h---k--k7---k---k--k--lm--l---k---h---k--k---hg--h--gf---hj--khg-hjh--g--g---4---l--l--m--l--k--lk7---3,
chant_308720,Misso Herodes spiculatore praecepit amputare,003790,1,,G1,A-KN 1012,B,059v,5.0,,,feast_0360,genre_a,office_l,source_166,,http://cantus.uwaterloo.ca/chant/285594/,Misso Herodes spiculatore praecepit amputare caput Joannis in carcere quo audito discipuli ejus venerunt et tulerunt corpus ejus et sepelierunt illud in monumento,Misso herodes spiculatore precepit amputare caput iohannis in carcere quo audito discipuli eius venerunt et tulerunt corpus eius et sepelierunt illud in monumento,1---f--c---d--dh--h---h--g--f--gh--h---f--g--h---g--f--gfg--d---f--e---f7--d--d---dC---d--fe--d---d---dC--d--df---f--dc--f--g---fh--h---h--hkk--hkh---h---g7--h--g---hG--f---gH--h---f---g--h--g--fg--f---gh--def---ef---gh--fe--d--d7---4---7h--h--hg--gf--gh--g---3,
chant_309634,Mittens haec mulier in corpus,003799,1,,1,F-Pn lat. 12044,,091v,12.0,,,feast_0476,genre_a,office_n,source_014,,http://cantus.uwaterloo.ca/chant/400470/,Mittens haec mulier in corpus meum hoc unguentum ad sepeliendum me fecit,Mittens haec mulier in corpus meum hoc ungentum ad sepeliendum me fecit | Seuouae,1---cd--dh---hk---h77--g--h---ef---g--fe---d--d---dfg---g--hg-hgf--gf---f---f--e--c--d--f---e---d--d---4---h--h--g--f--gh--g---3,
chant_309885,Modicum et non videbitis me,003803,6,,F1,I-Ac 693,M,140r,2.0,,,feast_0440,genre_a,office_v,source_379,,http://cantus.uwaterloo.ca/chant/171923/,Modicum et non videbitis me dicit dominus iterum modicum et videbitis me quia vado ad patrem alleluia alleluia,Modicum et non videbitis me dicit dominus iterum modicum et videbitis me quia vado ad patrem alleluia alleluia | euouae,1---f--ef--d---de---c---d--f--g--fg---f---fg--h---h--g--f7---f--gh--h---h--gfgf--d---de---cd--f--f--fg---f---f--g---h--g7---f---g--defed-dC---c--d--fg--fe---g--hg--f--f---4---h--h--f--gh--g--f777---3,
chant_310559,Montes et omnes colles humiliabuntur,003806,5,,A1,A-Wn 1799**,,009v,5.0,,,feast_0600,genre_a,office_s,source_531,,http://cantus.uwaterloo.ca/chant/543349/,Montes et omnes colles humiliabuntur et erunt prava in directa et aspera in vias planas veni domine et noli tardare alleluia,Montes et omnes colles humiliabuntur et erunt prava in directa et aspera in vias planas veni domine et noli tardare alleluia | Euouae,1---hG--f---hk---kJ--hg---kl--k---kl--m--l--k--lK--h---h---h--l---k--jk7---h---g--h--hgh---fg---h--g--f---fE---g--gh---f--f---k--h---kl--k--jjh---g---g--g---g--g--g---h--g--f--f---4---k--k--l7--j--k--h---3,
chant_311590,Mulieres sedentes ad monumentum lamentabantur,003826,1,,ag,D-KA Aug. LX,B,091r,9.0,,,feast_1497,genre_a,office_l,source_414,,http://cantus.uwaterloo.ca/chant/616791/,Mulieres sedentes ad monumentum lamentabantur flentes dominum,Mulieres sedentes ad monumentum lamentabantur flentes dominum,1---c--d--dh-k--h---h--h--h---h---h--h--h--hg-hkhg---fg--h--gf--h--df---f--f---gh--fe--d7---3,
chant_311597,Mulieres sedentes ad monumentum lamentabantur,003826,1,,1,F-Pn lat. 12044,B,099r,9.0,,,feast_1497,genre_a,office_l,source_014,,http://cantus.uwaterloo.ca/chant/400661/,Mulieres sedentes ad monumentum lamentabantur flentes dominum,Mulieres sedentes ad monumentum lamentabantur flentes dominum | Seuouae,1---c--d--dhij--h---h--h--h---h---h--h--h--hg-hjhgg---fg--h--gf--gg--df---g--fe---d--d--d---4---h--h--g--f--gh--g7---3,
chant_316582,Ne timeas Maria invenisti gratiam,003863,8,,G1,CH-E 611,M,003v,7.0,,,feast_0390,genre_a,office_v2,source_564,,http://cantus.uwaterloo.ca/chant/228356/,Ne timeas Maria invenisti gratiam apud dominum ecce concipies et paries filium alleluia,Ne timeas maria invenisti gratiam apud dominum ecce concipies et paries filium alleluia | euouae,1---g---gk--hg--h---f--gh--g---f--g--h--g---hkl--kj--gh---j--h---g--fg--g---h--g---gF7--fgh--fe--d---d---ef--gh--h---g--fg--gf-fE---e--fg--g--g---4---k--k--j--k--h--g7---3,
chant_319700,Nisi ego abiero paraclitus non,003882,1,,G1,CH-E 611,,111r,8.0,,,feast_0091,genre_a,office_p,source_564,,http://cantus.uwaterloo.ca/chant/230351/,Nisi ego abiero paraclitus non veniet dum assumptus fuero mittam vobis alleluia,Nisi ego abiero paraclytus non veniet dum assumptus fuero mittam vobis alleluia | euouae,1---d--d---dc--f---g--f--gh--h---h--hk--h--g---g---f--gh--gf---d---f--f--g---h--g--fg---f7--dC---d--g---e--fe--d--d---4---h--h--hg--f--gh--g---3,
chant_321662,Nolite timere quinta enim die,003898,8,,G1,CH-E 611,4,014v,3.0,,,feast_1493,genre_a,office_l,source_564,,http://cantus.uwaterloo.ca/chant/228589/,Nolite timere quinta enim die veniet ad vos dominus vester,Nolite timere quinta enim die veniet ad vos dominus vester | euouae,1---g--gk--h7---gf--gh--g---lK--j---lm--lK---kl--k---kj--h--k---lK---kj---kh--j--h---g--g---4---k--k--j--k--h--g7---3,
chant_324312,Non omnis qui dicit mihi,003926,8,,1,F-Pn lat. 12044,3,140v,2.0,,,feast_0464,genre_a,office_e,source_014,,http://cantus.uwaterloo.ca/chant/401711/,Non omnis qui dicit mihi domine domine intrabit in regnum caelorum sed qui facit voluntatem patris mei qui in caelis est ipse intrabit in regnum caelorum alleluia,Non omnis qui dicit michi domine domine intrabit in regnum caelorum sed qui facit voluntatem patris mei qui in caelis est ipse intrabit in regnum caelorum alleluia | Seuouae,1---g---gk--h---g---h--g---h--g---gf--g--ijh---g--fg--g---g--gh--g---g---hgf--g---gh--f--f---f---hk---k--Ij---kl--h7--h--g---gh--g---g--gh-jkjh---g---g---fgh--fe---d---df-gh--g---g--gh--g---g---ghF--h---kj--g--gfd---fE--fg--g--g---4---k--k--j--k--h--g7---3,
chant_324391,Non potest arbor bona fructus,003929,1,,D4,I-Ac 693,M,177v,2.0,,,feast_0460,genre_a,office_v2,source_379,,http://cantus.uwaterloo.ca/chant/172181/,Non potest arbor bona fructus malos facere neque arbor mala fructus bonos facere omnis arbor quae non facit fructum bonum excidetur et in ignem mittetur,Non potest arbor bona fructus malos facere neque arbor mala fructus bonos facere omnis arbor que non facit fructum bonum excidetur et in ignem mittetur | ~Magnificat,1---dC---cd--d---d--d---f--dcd7---f--g---ed--efe---d--cd--d---f--g---h--gf---gh--hgf---e7--f---g--fe---d--cd--d---hG--hjk---h--g---h---g---e--f---gh7--fe---d--d---f--e--d--c---c---eD---gE--gh---f--d--d---4---h--h--g--f--gh--g--gf777---3,
chant_324421,Non potest arbor bona fructus,003928,8,,G1,CH-E 611,2,142v,3.0,,,feast_0464,genre_a,office_e,source_564,,http://cantus.uwaterloo.ca/chant/230874/,Non potest arbor bona fructus malos facere neque arbor mala fructus bonos facere,Non potest arbor bona fructus malos facere neque arbor mala fructus bonos facere | euouae,1---g---gk--h---hG--f---gh7--g---k--k---l--kh---k--k--k---l--l---k--k---lml--kjklk---h--g---hkh--k---g7--fg--g---4---k--k--j--k--h--g---3,
chant_325191,Non veritus incredulae gentis expetere,003939,8,,1,F-Pn lat. 12044,1.3,196r,5.0,,,feast_0386,genre_a,office_m,source_014,,http://cantus.uwaterloo.ca/chant/402892/,Non veritus incredulae gentis expetere feritatem quia virtutem suam praeteritarum poenarum recordatio roborabat,Non veritus incredulae gentis expetere feritatem quia virtutem suam preteritarum poenarum recordatio roborabat | ~Cum invocarem | Seuouae,1---g---gk--hg--h---g--h--g--g---h--g---g--h--g--gf---g--gh--f--f---g--h---gF--g--gh---f--f---g--g7--g--gf--g---h--kl--kjklk---h--g--h--h--h---k--jh--g--g---4---g---h--gk---3---k--k--j--k--h--g---3,
chant_325420,Non vos relinquam orphanos alleluia,003941,1,,D2,I-Ac 693,M,158r,4.0,,,feast_0467,genre_a,office_v,source_379,,http://cantus.uwaterloo.ca/chant/172041/,Non vos relinquam orphanos alleluia vado et venio ad vos alleluia et gaudebit cor vestrum alleluia,NOn vos relinquam orphanos alleluia vado et venio ad vos alleluia et gaudebit cor vestrum alleluia | ~Magnificat,1---cd---d---d--de--d---d--cdf--fe---d--cd--de--dc---def--efe7---d---ef--d--fe---cd---def---fE--cd--de--dc---c---cd--de--dc---cd---f-f--ef---g--fe--d--d7---4---k--k--j--h--jk-jhgf7---3,
chant_326644,Nos scientes sanctum nomen omnino,003961,4,,3,F-Pn lat. 12044,2.2,211r,7.0,,,feast_0162,genre_a,office_m,source_014,,http://cantus.uwaterloo.ca/chant/403234/,Nos scientes sanctum nomen omnino negare non possumus,Nos scientes sanctum nomen omnino negare non possumus | ~Domini est | Seuouae,1---f---ed--f--ef---G--e---g--f7---e--cd--d---e--ge--gh---g---fe--de--e---4---h--g--h---h---3---h--g--h--jh--gfe--e---3,
chant_329485,O Gregori dulcissimum sancti spiritus,004031,4,,D1,CH-E 611,M,179r,15.0,,,feast_0846,genre_a,office_v2,source_564,,http://cantus.uwaterloo.ca/chant/231667/,O Gregori dulcissimum sancti spiritus organum atque virtutum speculum posce nobis suffragium ut hoc possimus consequi quo te gaudemus perfrui,O gregori dulcissimum sancti spiritus organum atque virtutum speculum posce nobis suffragium ut hoc possimus consequi quo te gaudemus perfrui | euouae,1---cdf---e--fd--cd---gfe--dc--de--e---dhk--h---hgf--gfe--de---defg--dcb-cd--d---dgfe--de7---e--gh--hgf---ge--de--e---e--gh---h--gf---gh--gfe--de--e---c---df---efg--fe--dc---g77--fe--de---dh---h---hg--hk--h---dhgf-gh--gfe--e---4---h--g--h--k--g--ef-ed7---3,
chant_331927,O clavis David et sceptrum,004010,2,,D1,CH-E 611,4M,014v,9.0,,,feast_0074,genre_a,office_v,source_564,,http://cantus.uwaterloo.ca/chant/228595/,O clavis David et sceptrum domus Israel qui aperis et nemo claudit claudis et nemo aperit veni et educ vinctos de domo carceris sedentes in tenebris et umbra mortis,O clavis david et sceptrum domus israhel qui aperis et nemo claudit claudis et nemo aperit veni et educ vinctos de domo carceris sedentes in tenebris et umbra mortis | euouae,1---dfe---fd--fd77---cd--d---d---df--d---f--ed---e--d--c---d---cd--d--d---d---f--d---ef--ghghijh---h7--g---f---fe--df---f--dfdc--c---df--f---fE---d--e---fE--d---dc---d--fE---f--dfdc--c---f--f--fe7---d---fd--cd--dc---cd---fE--c---cfE--d---4---f--f--f--e--c--d---3,
chant_336076,O quam metuendus est locus,004065,6,,F1,A-KN 1018,M,137r,2.0,,,feast_0933,genre_a,office_v,source_265,,http://cantus.uwaterloo.ca/chant/293767/,O quam metuendus est locus iste vere non est hic aliud nisi domus dei et porta caeli,O quam metuendus est locus iste vere non est hic aliud nisi domus dei et porta celi,1---efd7---dC---e--fg--g--g---f---g--gh---f--f---fij--jhg---g---j---h7---ij--gf--f---f--f---g--f---fhjhg--hg---efd-dc---fghijH--gh---f--f7---4---7h--h--f--gh--g--f7---3,
chant_336359,O quam pulchra virginum casta,205427,3,,A2,A-Wn 1799**,1,235v,8.0,,,feast_1821,genre_a,office_v2,source_531,,http://cantus.uwaterloo.ca/chant/547527/,O quam pulchra virginum casta generatio quas auctoris criminum non vicit ex actio,O quam pulchra virginum casta generatio quas auctoris criminum non vicit ex actio | Euouae,1---efg---efed---ghk--k---jkl--kj--j---kjh--g---f--gh--g--fe--e---efg77---e--fed-ggh--g---kjhg--h--j---ej---kjh--g---fghg-fed---g--fe--e---4---k--k--kj--hj--h--gh---3,
chant_337369,O rex gloriae domine virtutum,004079,2,,,US-Cai 1911.142b,M,050v,9.0,,,feast_0091,genre_a,office_v2,source_226,,http://cantus.uwaterloo.ca/chant/671906/,O rex gloriae domine virtutum qui triumphator hodie super omnes caelos ascendisti ne derelinquas nos orphanos sed mitte promissum patris in nos spiritum veritatis alleluia,O rex glorie domine virtutum qui triumphator hodie super omnes celos ascendisti ne derelinquas nos orphanos set mitte promissum patris in nos spiritum veritatis alleluya | ~Magnificat,1---df-fe---fd---ed--cd--d---c--df--fe---deD--d77--c---d---ad--d--e--d---ed--cd--d7---c--df---f--dc---ef--d---f--fE--fh-jhg7--hg---e---gh--g--fE--fe---df---fE--d7-edcd--dc---d---f--fe---d--e--f7---de--dc---cd---dca---c--d--f---f--f--fe7--dc---d--efe--d--d---4---c--d--cf--f---3---f--f--f--e--c--d7---3,
chant_337860,O splendidissima gemma et serenum,a00529,4,E,,D-WII 2,,466v,5.0,,,feast_0311,genre_a,,source_045,,http://cantus.uwaterloo.ca/chant/588495/,O splendidissima gemma et serenum decus solis qui tibi infusus est fons saliens de corde patris quod est unicum verbum suum per quod creavit mundi primam materiam quam Eva turbavit hoc verbum effabricavit tibi pater hominem et ob hoc es tu illa lucida materia per quam hoc ipsum verbum exspiravit omnes virtutes ut eduxit in prima materia omnes creaturas,O Splendidissima gemma et serenum decus solis qui tibi infusus est fons saliens de corde patris quod est unicum verbum suum per quod creavit mundi primam materiam quam eva turbavit hoc verbum effabricavit tibi pater hominem et ob hoc es tu illa lucida materia per quam hoc ipsum verbum exspiravit omnes virtutes ut eduxit in prima materia omnes creaturas,1---ede---ge-de--fdc--e--abc--ba---ed-dE--e7---d---e-ffgfed-dh-hgfed-e--de-ffgfed-dh-hgfe--de---efed-gfe--de---gh-kjh-hgfe-de-ffg7--fe---dhgfe---fed--e---de-ffgfed--dh-hgfe--de-ffgfe---de---edb-de---ejhj-mlkj-kj7--kjhgfe--de---ef---gfe-g-hhj-khgfe--de---efedc-dc-de-ffg--fe---ef---e7---jkhgfe--de--e---jhg-hJ--j---hj-kkl--lkj---j---mmlkjhg-hhj---khg-h--fedc7--de---fedc-dE--e---dg-hgfe--de---jhg-hhj--khgffe--de--e7---efedc-dc-dde---fed-gfe--de---gj-khgffe--de--e---jhj---mlkj-h-hJ--h7---khg--hfe--ef--jkhgfe--de---jhg--hh-j---hj-kklkjh--hm-mlkj---jkg-lk-llmlkj7--hj--j---j---h---j-kklkj---hj---khg---fe--de---fe--dcd--e---efed7--f-gghgfe--de--e---de-e---jkhgfe---de---j-kkl--kj---hm-mlkj--jk---khg7--hfe--de--e---d-dE--e---efed--gfe--de---de---e--jkhg--fe7---j-kkl---kj--j---hj-kklkjh--hm-mlkj--hj--j---khgfe--de---d--ef-ffg--fe--e7---4,
chant_338492,O virum ineffabilem nec labore,004094,8,,G1,I-Ac 693,3,239v,5.0,,,feast_1125,genre_a,office_l,source_379,,http://cantus.uwaterloo.ca/chant/172698/,O virum ineffabilem nec labore victum nec morte vincendum qui nec mori timuit nec vivere recusavit,O virum ineffabilem nec labore victum nec morte vincendum qui nec mori timuit nec vivere recusavit | ~Deus deus meus,1---g---h--gf---h--jh--g--fg--g---h---gf7--g--gh---f--f---g-g---f--g---h--kl--kjklk---k---l7---j--k---h--g--h---g---h--g--f---fh--h--g--g---4---k--k--j--k--h--g7---3,
chant_341547,Omnes fideles Christi devoti concurrite,004123,7,,1,NL-Uu 406,,179r,1.0,,,feast_1150,genre_a,office_v,source_573,,http://cantus.uwaterloo.ca/chant/496661/,Omnes fideles Christi devoti concurrite ad hanc sollemnitatem sancti Michaelis archangeli,Omnes fideles xpisti devoti concurrite ad hanc sollempnitatem sancti michaelis archangeli | Euouae,1---l--l---j--l--m---l--l---l--lk--j---h--jH--h--g---k---k---k--kJ--h--k--kJ---gH--h---h--h--h--k---k--gF--fg--g---4,
chant_341637,Omnes gentes per gyrum crediderunt,004124,8,,wh,D-KA Aug. LX,5,164r,1.0,,,feast_0190,genre_a,office_l,source_414,,http://cantus.uwaterloo.ca/chant/618353/,Omnes gentes per gyrum crediderunt Christo domino,Omnes gentes per gyrum crediderunt xpisto domino,1---k--k---klk--kj-k---kJ---k--h---g--hk--g--hG---gh--h---g--fg--g---4---k--k--k--h--k--l--k7---3,
chant_342981,Omni hoc triennio visum est,203661,5,,A1,CH-E 611,4,106r,3.0,,,feast_1529,genre_a,office_l,source_564,,http://cantus.uwaterloo.ca/chant/230235/,Omni hoc triennio visum est lumen de caelo totis noctibus sanctorum ministrari pignoribus alleluia,Omni hoc triennio visum est lumen de celo totis noctibus sanctorum ministrari pignoribus alleluia | euouae,1---hF--f---hjk---kl--l--k--k---kl--m---n---l--kij---klk---h7--h---h--gh---h--gf--f---fh--kln--l---kij--klk--h--h---gh--g--f--fe---g--ghg--f--f---4---k--k--l--j--k--h7---3,
chant_343043,Omni tempore benedic deum et,004136,3,,A1,CH-E 611,2,133v,3.0,,,feast_0342,genre_a,office_h,source_564,,http://cantus.uwaterloo.ca/chant/230742/,Omni tempore benedic deum et pete ab eo ut vias tuas dirigat et omni tempore consilia tua in ipso permaneant,Omni tempore benedic deum et pete ab eo ut vias tuas dirigat et omni tempore consilia tua in ipso permaneant | euouae,1---g--h---g7--hk--k---k--kj--hk---h--g---g---hk--h---g---hk--jkj---hlm---l--k---kj--h---kj--hg7--g---gh---k--k---g--hkg--h---gE--ef--g--gh---gfd--d---fed---ef--gh---gF--eD--de--e---4---k--k--k--h--k--jh7---3,
chant_344125,Omnis qui se exaltat humiliabitur,004152,1,,G1,CH-E 611,5,143v,6.0,,,feast_0399,genre_a,office_e,source_564,,http://cantus.uwaterloo.ca/chant/230889/,Omnis qui se exaltat humiliabitur et qui se humiliat exaltabitur,Omnis qui se exaltat humiliabitur et qui se humiliat exaltabitur | euouae,1---d--ef---g---g---g--g--g---f--gh--fe--d--d--dc---f---g---h---g--fg--f--fe---g--fE77--d--cd--d---4---h--h--hg--f--gh--g7---3,
chant_344135,Omnis qui se exaltat humiliabitur,004152,8,,G1,A-Wn 1799**,M,107v,4.0,,,feast_0399,genre_a,office_v2,source_531,,http://cantus.uwaterloo.ca/chant/545132/,Omnis qui se exaltat humiliabitur et qui se humiliat exaltabitur,Omnis qui se exaltat humiliabitur et qui se humiliat exaltabitur | Euouae,1---fgh--g---g---g---g--gh--g---g--g--g--fgh--fe--dfec---f---hk---kj---hg--hj--hg--g---fe7--f--hg--fg--g---4---k--k--j--k--h--g---3,
chant_345037,Operamini non cibum qui perit,004161,8,,G1,CDN-Hsmu M2149.L4,B,089v,2.0,,,feast_0700,genre_a,office_l,source_297,,http://cantus.uwaterloo.ca/chant/271259/,Operamini non cibum qui perit sed qui permanet in vitam aeternam,Operamini non cibum qui perit sed qui permanet in vitam eternam | Euouae,1---g--fd--fe--fg--gh-hg---f---gh--h---h---h--hghijh---f---h7---kj--hg--h---fd---ef--gh---h--g--g---4---k--k--j--k--h--g7---3,
chant_347213,Oravit sanctus Hippolytus voce magna,004186,8,,G1,A-KN 1012,B,043r,7.0,,,feast_0910,genre_a,office_l,source_166,,http://cantus.uwaterloo.ca/chant/285405/,Oravit sanctus Hippolytus voce magna et dixit gratias tibi ago domine meus Jesu Christe quia famulos meos in in conspectu meo pati video,Oravit sanctus ypolitus voce magna clamavit et dixit gratias tibi ago domine meus ihesu xpiste quia famulos meos in in conspecto meo pati video,1---gd--fgh--g---gH--g---gf--fgh--fe--defec---f--g---h--gf---h--hkjhgf--fe---f---g--g---e7--fg--ghhg---f--g---h--h---h--g--g---f--h---k--k---g--g---f--h---k--j--h---h--ghg---fg77---fg---hg--f--ffd---cd--ef---gh--h---g--fg--g---4---7k--k--j--k--h--g---3,
chant_350430,Panis enim dei est qui,004209,7,,D1,A-Wn 1799**,M,051v,4.0,,,feast_0700,genre_a,office_v2,source_531,,http://cantus.uwaterloo.ca/chant/544205/,Panis enim dei est qui descendit de caelo et dat vitam mundo,Panis enim dei est qui descendit de celo et dat vitam mundo | Euouae,1---l--j---l--m---l--kl---l---l---l--jk--l---h---g--g---f---h---kl7--kj---g--g---4---l--l--m--l--k--jl---3,
chant_352241,Patefactae sunt januae caeli Christi,004229,8,,G1,D-KNd 1161,B,079v,6.0,,,feast_1548,genre_a,office_l,source_067,,http://cantus.uwaterloo.ca/chant/603282/,Patefactae sunt januae caeli Christi martyri Stephano qui in numero sanctorum inventus est primus et ideo triumphat in caelis coronatus alleluia,Patefacte sunt ianue celi xpisti martiri stephano qui in numero sanctorum inventus est primus et ideo triumphat in celis coronatus alleluia | euouae,1---g--fd--e--fg---g---gh--f--e7---d--fdf---c--d---f--fg--g---h--ghgfg--gf---f---g---g--f--g---h--kl--kj-klk---h--h--k77---j---g--g---g---fgh--fed--df---cd--fg--gf---h---k--j---k--h--g--h---j--h--g--g7---4---f--f--e--f--d--c---3,
chant_352422,Pater Abraham miserere mei et,004231,8,,G1,A-Wn 1799**,M,106r,1.0,,,feast_0421,genre_a,office_v2,source_531,,http://cantus.uwaterloo.ca/chant/545112/,Pater Abraham miserere mei et mitte Lazarum ut intinguat extremum digiti sui in aquam ut refrigeret linguam meam,Pater abraham miserere mei et mitte lazarum ut intinguat extremum digiti sui in aquam ut refrigeret linguam meam | Euouae,1---f--g---hg--fg--g---h--gf--g--gh---f--f---fh---k--k---kl--k--k---k---k--kJ--h---k--lm7--l---kl--k--k---kj--h---kj---hg--g---gE---g--f--e--d---fE--fg---g--g---4---k--k--j--k--h--g7---3,
chant_353085,Pater sanctus dum intentam oculorum,004245,4,,3,F-Pn lat. 12044,B,160r,7.0,,,feast_1661,genre_a,office_l,source_014,,http://cantus.uwaterloo.ca/chant/402138/,Pater sanctus dum intentam oculorum aciem in splendore coruscae lucis habere videretur vidit Germani animam Capuani episcopi in sphaera ignea ab angelis in caelum deferri,Pater sanctus dum intentam oculorum aciem in splendore choruscae lucis habere videretur vidit germani animam capuani episcopi in spera ignea ab angelis in caelum deferri | Seuouae,1---f--eD---f--f---e---f--gF--f---fe--dc--d--fE---d--cd--d---dhij---h--gh--h---gf--g--ghg---e--e---e--f--g---g--ge--fed--ed7---dhj--h---gF--g--ghg---fe--de--e---e--f--g--g---ge--fed--e--d---f---fe--dc---d--efe--d---fed---e--f--g---h---gf--g---ghg--e--e---4---h--g--h--jh7--gfe--e---3,
chant_355386,Per te Lucia virgo civitas,004267,8,,2,NL-Uu 406,3,011v,6.0,,,feast_1079,genre_a,office_l,source_573,,http://cantus.uwaterloo.ca/chant/491946/,Per te Lucia virgo civitas Syracusana decorabitur a domino Jesu Christo,Per te lucia virgo civitas siracusana decorabitur a domino ihesu xpysto,1---g---gk---h--hg--f---ghG7--g---j--k--l---kh--k--k--k--k---k--k--kl--k--g---h---k--g--h---k--k---g--g---4,
chant_356459,Petimus te athleta dei Maure,004278,1,,2,F-Pn lat. 12044,2,042v,10.0,,,feast_1137,genre_a,office_x,source_014,,http://cantus.uwaterloo.ca/chant/399332/,Petimus te athleta dei Maure ut pro nostris peccatis apud dominum intercessor exsistere digneris ut impetratu tuo deleantur delicta nostra et remittantur facinora,Petimus te athleta dei Maure ut pro nostris peccatis apud dominum intercessor exsistere digneris ut impetratu tuo deleantur delicta nostra et remittantur facinora | Seuouae,1---defed--d--dc---cd---f--gh--hgf---g--gh---ihjh--h---f---g---h--g---fe--df--dc---c--df---ffg7--f--f---f--gH--hgf-ghj--h---h--h--gf--g---fE--d--d---h---h--hg--h--Ikj---hj--h---f--hg--h--g---f--fg--fe---df--d---g---c--df7--fE--fg---fe--d--d--d---4---h--h--g--f--g--gfed---3,
chant_356639,Petite et dabitur vobis quaerite,004280,2,,D1,A-KN 1018,1,026r,2.0,,,feast_0935,genre_a,office_x,source_265,,http://cantus.uwaterloo.ca/chant/292384/,Petite et dabitur vobis quaerite et invenietis pulsate et aperietur vobis alleluia,Petite et dabitur vobis querite et invenietis pulsate et aperietur vobis alleluia,1---f--cd--d---ef---gf--ed--fE---d--d7---f--f--fghg-hkh---h---gF--f--f--fg--f---fE--d--c---d---d--c--d--fg7--f---f--ef---ghG--fe--d--d---4---7k--k--k--fg--h7---3,
chant_360408,Porrexit manum suam vir sanctus,203868,8,,G1,A-Wn 1799**,2.2,157v,8.0,,,feast_0141,genre_a,office_m,source_531,,http://cantus.uwaterloo.ca/chant/546146/,Porrexit manum suam vir sanctus in libationem altaris et de sanguine uvae effudit odorem divinum excelso principi,Porrexit manum suam vir sanctus in libationem altaris et de sanguine uve effudit odorem divinum excelso principi | ~Domine in virtute,1---gd--fgh--g---g--hG---efg--g---hk---kJ--hg---hk---k--kl--k--kj--h---kJ--hg--g77---g---g---hkJ--hg--g---efg--gfed---d--efg--g---gh--hgg--f---f--hk--jh---kl--kJ--hg---hk--hg--g---4---k--k--j7--k--h--g---3,
